step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,log_amount,hour,is_night,is_weekend,sender_freq,receiver_freq,orig_is_merchant,dest_is_merchant,orig_balance_change,dest_balance_change,sender_error,receiver_error,total_balance_error,amount_to_oldbalance_orig_ratio,amount_to_oldbalance_dest_ratio,Suspicious_ZeroOrig_AmountPos,Suspicious_DestNoIncrease,HighAmount_AND_NewOrigin,ZeroOrig_and_HighAmount,IsNight_AND_HighAmount,Both_NewAccounts,Empties_Origin_Account,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,amount_x_error
6,16403.92,21404.0,5000.08,0.0,0.0,0,9.705336568821288,6,1,0,1,1,0,1,-16403.92,0.0,0.0,16403.92,16403.92,0.7663950663427396,0.0,0,1,0,0,0,1,0,False,False,False,True,False,269088591.36639994
6,22187.74,29962.0,7774.26,0.0,0.0,0,10.007340231980077,6,1,0,1,1,0,1,-22187.739999999998,0.0,0.0,22187.74,22187.74,0.7405293371604033,0.0,0,1,0,0,0,1,0,False,False,False,True,False,492295806.3076001
6,25089.97,30409.0,5319.03,0.0,0.0,0,10.130263299434201,6,1,0,1,1,0,1,-25089.97,0.0,0.0,25089.97,25089.97,0.8250836923279292,0.0,0,1,0,0,0,1,0,False,False,False,True,False,629506594.6009
6,4147.08,99001.0,94853.92,0.0,0.0,0,8.330400855566523,6,1,0,1,1,0,1,-4147.080000000002,0.0,0.0,4147.08,4147.08,0.04188927384571873,0.0,0,1,0,0,0,1,0,False,False,False,True,False,17198272.5264
6,33275.35,94853.92,61578.57,86070.17,119345.51,0,10.41260221343958,6,1,0,1,6,0,0,-33275.35,33275.34,0.0,0.00999999999476131,0.00999999999476131,0.35080627136970194,0.3866072298916105,0,0,0,0,0,0,0,False,True,False,False,False,332.75349982568076
6,21137.84,51245.0,30107.16,0.0,0.0,0,9.958867385638651,6,1,0,1,1,0,1,-21137.84,0.0,0.0,21137.84,21137.84,0.4124859010635184,0.0,0,1,0,0,0,1,0,False,False,False,True,False,446808279.8656
6,600.58,30107.16,29506.58,0.0,0.0,0,6.399559527402163,6,1,0,1,1,0,1,-600.5799999999981,0.0,3.637978807091713e-12,600.58,600.5800000000037,0.01994807879587447,0.0,0,1,0,0,0,1,0,False,False,False,True,False,360696.33640000224
6,332.52,322.0,0.0,0.0,0.0,0,5.809702833572541,6,1,0,1,1,0,1,-322.0,0.0,10.519999999999982,332.52,343.03999999999996,1.032670807453416,0.0,0,1,0,0,0,1,1,False,False,False,True,False,114067.66079999998
6,196477.41,0.0,0.0,224064.0,565529.07,0,12.188307831481461,6,1,0,1,8,0,0,0.0,341465.06999999995,196477.41,144987.65999999992,341465.06999999995,0.0,0.8768807572836332,1,0,0,0,0,0,1,False,True,False,False,False,67090172559.06869
6,578.57,7007.0,6428.43,0.0,0.0,0,6.362286449272572,6,1,0,1,1,0,1,-578.5699999999997,0.0,0.0,578.57,578.57,0.08257028685600115,0.0,0,1,0,0,0,1,0,False,False,False,True,False,334743.24490000005
6,6469.74,126.0,0.0,0.0,0.0,0,8.775045754988739,6,1,0,1,1,0,1,-126.0,0.0,6343.74,6469.74,12813.48,51.347142857142856,0.0,0,1,0,0,0,1,1,False,False,False,True,False,82899884.09519999
6,7959.49,0.0,0.0,0.0,0.0,0,8.98224583473277,6,1,0,1,1,0,1,0.0,0.0,7959.49,7959.49,15918.98,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,126706962.1202
6,977.2,0.0,0.0,0.0,0.0,0,6.885714148105257,6,1,0,1,1,0,1,0.0,0.0,977.2,977.2,1954.4,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,1909839.6800000002
6,8325.8,55592.0,47266.2,0.0,0.0,0,9.027234507693503,6,1,0,1,1,0,1,-8325.800000000003,0.0,0.0,8325.8,8325.8,0.14976615340336738,0.0,0,1,0,0,0,1,0,False,False,False,True,False,69318945.63999999
6,10933.93,47266.2,36332.28,0.0,0.0,0,9.299717531627188,6,1,0,1,1,0,1,-10933.919999999998,0.0,0.010000000002037268,10933.93,10933.940000000002,0.23132661394400228,0.0,0,1,0,0,0,1,0,False,False,False,True,False,119550934.58420002
6,2564.44,15256.0,12691.56,0.0,0.0,0,7.849885282854586,6,1,0,1,1,0,1,-2564.4400000000005,0.0,0.0,2564.44,2564.44,0.16809386470896698,0.0,0,1,0,0,0,1,0,False,False,False,True,False,6576352.5136
6,29122.76,11408.0,0.0,0.0,0.0,0,10.279309614854359,6,1,0,1,1,0,1,-11408.0,0.0,17714.76,29122.76,46837.52,2.552836605890603,0.0,0,1,0,0,0,1,1,False,False,False,True,False,1364037853.9551997
6,32013.7,30810.0,0.0,0.0,0.0,0,10.37395045130147,6,1,0,1,1,0,1,-30810.0,0.0,1203.7000000000007,32013.7,33217.4,1.0390684842583577,0.0,0,1,0,0,0,1,1,False,False,False,True,False,1063411878.3800001
6,13982.36,10404.0,0.0,0.0,0.0,0,9.545623330257605,6,1,0,1,1,0,1,-10404.0,0.0,3578.3600000000006,13982.36,17560.72,1.3439407920030757,0.0,0,1,0,0,0,1,1,False,False,False,True,False,245540308.89920002
6,17110.72,59859.0,42748.28,0.0,0.0,0,9.747518887842022,6,1,0,1,1,0,1,-17110.72,0.0,0.0,17110.72,17110.72,0.28585041514225096,0.0,0,1,0,0,0,1,0,False,False,False,True,False,292776738.91840005
6,8912.09,21388.0,12475.91,0.0,0.0,0,9.09527626168997,6,1,0,1,1,0,1,-8912.09,0.0,0.0,8912.09,8912.09,0.4166864596970264,0.0,0,1,0,0,0,1,0,False,False,False,True,False,79425348.1681
6,10019.61,16915.0,6895.39,0.0,0.0,0,9.212399251029364,6,1,0,1,1,0,1,-10019.61,0.0,0.0,10019.61,10019.61,0.5923505764114692,0.0,0,1,0,0,0,1,0,False,False,False,True,False,100392584.55210002
6,21033.18,325867.0,304833.82,0.0,0.0,0,9.95390401261681,6,1,0,1,1,0,1,-21033.179999999993,0.0,0.0,21033.18,21033.18,0.06454528994958066,0.0,0,1,0,0,0,1,0,False,False,False,True,False,442394660.9124
6,12174.55,30037.0,17862.45,0.0,0.0,0,9.407185121468439,6,1,0,1,1,0,1,-12174.55,0.0,0.0,12174.55,12174.55,0.40531844058993904,0.0,0,1,0,0,0,1,0,False,False,False,True,False,148219667.7025
6,9352.62,20588.0,11235.38,0.0,0.0,0,9.143518713128804,6,1,0,1,1,0,1,-9352.62,0.0,0.0,9352.62,9352.62,0.45427530600349725,0.0,0,1,0,0,0,1,0,False,False,False,True,False,87471500.86440001
6,280.58,125235.0,124954.42,0.0,0.0,0,5.640416599034381,6,1,0,1,1,0,1,-280.58000000000175,0.0,0.0,280.58,280.58,0.002240427995368707,0.0,0,1,0,0,0,1,0,False,False,False,True,False,78725.13639999999
6,13101.5,53057.0,39955.5,0.0,0.0,0,9.480558330676322,6,1,0,1,1,0,1,-13101.5,0.0,0.0,13101.5,13101.5,0.2469325442448687,0.0,0,1,0,0,0,1,0,False,False,False,True,False,171649302.25
6,143165.59,39955.5,183121.09,1010657.61,1515372.59,0,11.87176419623179,6,1,0,1,29,0,0,143165.59,504714.9800000001,286331.18,361549.39000000013,647880.5700000001,3.583125977650136,0.14165587690968853,0,0,0,0,0,0,0,True,False,False,False,False,92754204053.5863
6,344436.64,183121.09,527557.73,18000000.0,17800000.0,0,12.749668337085316,6,1,0,1,52,0,0,344436.64,-200000.0,688873.28,544436.6400000006,1233309.9200000006,1.8809228363592638,0.01913536888888889,0,1,0,0,0,0,0,True,False,False,False,False,424797124923.46906
6,291681.95,527557.73,819239.69,297874.5,6192.55,0,12.583422703684713,6,1,0,1,20,0,0,291681.95999999996,-291681.95,583363.9099999999,583363.8999999999,1166727.8099999998,0.5528910551647116,0.9792108757211511,0,1,0,0,0,0,0,True,False,False,False,False,340313442740.0295
6,341884.94,819239.69,1161124.63,856828.97,576353.3,0,12.742232451646395,6,1,0,1,17,0,0,341884.93999999994,-280475.6699999999,683769.8799999999,622360.6099999999,1306130.4899999998,0.4173197956266011,0.3990118821495963,0,1,0,0,0,0,0,True,False,False,False,False,446546344205.8205
6,300026.34,1161124.63,1461150.97,398176.0,98149.66,0,12.611628882819282,6,1,0,1,1,0,0,300026.3400000001,-300026.33999999997,600052.6800000002,600052.68,1200105.3600000003,0.2583928824246886,0.7535018182914089,0,1,0,0,0,1,0,True,False,False,False,False,360063218775.18256
6,67248.4,1461150.97,1528399.36,157867.82,90619.43,0,11.1161633754912,6,1,0,1,2,0,0,67248.39000000013,-67248.39000000001,134496.79000000004,134496.79,268993.5800000001,0.046024265377587914,0.4259791514192062,0,1,0,0,0,1,0,True,False,False,False,False,18089387865.272003
6,396205.76,1528399.36,1924605.13,13000000.0,12800000.0,0,12.889691475190885,6,1,0,1,21,0,0,396205.7699999998,-200000.0,792411.5299999996,596205.7599999998,1388617.2899999993,0.2592292108784971,0.030477366153846153,0,1,0,0,0,0,0,True,False,False,False,False,550178168733.5902
6,7159.95,1924605.13,1931765.07,15135.0,0.0,0,8.876397932717516,6,1,0,1,1,0,0,7159.940000000177,-15135.0,14319.89000000013,22294.95,36614.84000000013,0.003720217663557823,0.4730723488602577,0,1,0,0,0,1,0,True,False,False,False,False,262160423.65800092
6,243542.61,1931765.07,2175307.69,17600000.0,17800000.0,0,12.403051301978156,6,1,0,1,52,0,0,243542.61999999988,200000.0,487085.22999999975,43542.609999999404,530627.8399999992,0.12607258190044815,0.013837648295454546,0,0,0,0,0,0,0,True,False,False,False,False,129230489092.26219
6,233628.2,2175307.69,2408935.89,3288831.78,3382000.83,0,12.36149052212436,6,1,0,1,44,0,0,233628.2000000002,93169.05000000028,467256.4000000004,140459.1499999999,607715.5500000003,0.10740007083779492,0.07103683484839107,0,0,0,0,0,0,0,True,False,False,False,False,141979490058.51007
6,424472.59,2408935.89,2833408.48,6515869.35,6739716.03,0,12.958605068428298,6,1,0,1,39,0,0,424472.58999999985,223846.68000000063,848945.1799999997,200625.90999999922,1049571.089999999,0.17620750795489207,0.065144429269442,0,0,0,0,0,0,0,True,False,False,False,False,445514158961.42267
6,120910.43,2833408.48,2833408.48,2833408.48,6703099.06,0,11.7028135730771,6,1,0,1,10,0,0,0.0,3869690.5799999996,120910.43000000017,3748780.1499999994,3869690.5799999996,0.04267313761974764,0.04267313761974764,0,0,0,0,0,0,0,True,False,False,False,False,467885951994.7493
6,220733.04,2833408.48,3054141.52,226834.0,6100.96,0,12.304713816871761,6,1,0,1,5,0,0,220733.04000000004,-220733.04,441466.0800000001,441466.08,882932.1600000001,0.07790371263376751,0.9731038556830105,0,1,0,0,0,0,0,True,False,False,False,False,194892299790.56644
6,69196.27,3054141.52,3123337.79,12700000.0,12800000.0,0,11.144716689960504,6,1,0,1,21,0,0,69196.27000000002,100000.0,138392.54000000004,30803.730000000447,169196.27000000048,0.02265653688503603,0.005448525196850394,0,0,0,0,0,0,0,True,False,False,False,False,11707750781.912933
6,138102.63,3123337.79,3261440.41,247029.0,22090.43,0,11.835759624352438,6,1,0,1,2,0,0,138102.6200000001,-224938.57,276205.25,363041.2,639246.45,0.044216360600561236,0.559054321557388,0,1,0,0,0,1,0,True,False,False,False,False,88281615963.1635
6,249043.84,3261440.41,3510484.26,646196.83,575658.59,0,12.425388239555614,6,1,0,1,8,0,0,249043.84999999963,-70538.23999999999,498087.6899999995,319582.07999999996,817669.7699999994,0.07636007674290146,0.38539935270186954,0,1,0,0,0,0,0,True,False,False,False,False,203635619372.71664
6,282900.93,3510484.26,3793385.18,412338.76,90698.78,0,12.552855579465044,6,1,0,1,7,0,0,282900.9200000004,-321639.98,565801.8500000006,604540.9099999999,1170342.7600000005,0.0805874372443419,0.686088618009134,0,1,0,0,0,0,0,True,False,False,False,False,331091055222.7669
6,224547.42,3793385.18,4017932.6,2490718.59,3871016.4,0,12.321846642196318,6,1,0,1,40,0,0,224547.41999999993,1380297.81,449094.8400000003,1155750.3900000001,1604845.2300000004,0.05919446861971449,0.09015366926698853,0,0,0,0,0,0,0,True,False,False,False,False,360363855895.8067
6,114381.77,4017932.6,4132314.38,652770.01,9113630.99,0,11.647305734696614,6,1,0,1,15,0,0,114381.7799999998,8460860.98,228763.54999999935,8346479.21,8575242.76,0.028467817006188705,0.17522522212685598,0,0,0,0,0,0,0,True,False,False,False,False,980851445068.4852
6,87371.77,4132314.38,4219686.15,204653.87,61676.39,0,11.37793895703588,6,1,0,1,7,0,0,87371.77000000048,-142977.47999999998,174743.54000000004,230349.25,405092.79000000004,0.02114354377848667,0.4269245922395702,0,1,0,0,0,0,0,True,False,False,False,False,35393674076.53831
6,4518.64,4219686.15,4224204.79,10034.0,0.0,0,8.416187623636665,6,1,0,1,1,0,0,4518.639999999665,-10034.0,9037.27999999933,14552.64,23589.91999999933,0.0010708474136162946,0.450332868247957,0,1,0,0,0,1,0,True,False,False,False,False,106594356.10879697
6,96300.34,4224204.79,4320505.13,425810.46,160101.66,0,11.475237512538834,6,1,0,1,16,0,0,96300.33999999985,-265708.80000000005,192600.6799999997,362009.14,554609.8199999997,0.022797270678725782,0.2261577604270219,0,1,0,0,0,0,0,True,False,False,False,False,53409114233.33877
6,106019.41,4320505.13,4426524.54,287335.0,205908.67,0,11.571386901729188,6,1,0,1,3,0,0,106019.41000000015,-81426.32999999999,212038.8200000003,187445.74000000002,399484.5600000003,0.02453866083015159,0.3689749247394157,0,1,0,0,0,0,0,True,False,False,False,False,42353117355.30963
6,14768.26,4426524.54,4441292.8,6227828.76,5954556.4,0,9.60030327271309,6,1,0,1,37,0,0,14768.259999999776,-273272.3599999994,29536.519999999553,288040.6199999992,317577.13999999873,0.003336310431930871,0.002371333665249974,0,1,0,0,0,0,0,True,False,False,False,False,4690061773.576382
6,434517.44,4441292.8,4875810.25,7212719.44,6778202.0,0,12.981993662372782,6,1,0,1,30,0,0,434517.4500000002,-434517.4400000004,869034.8900000006,869034.8800000008,1738069.7700000014,0.09783580132343447,0.060243219442346695,0,1,0,0,0,0,0,True,False,False,False,False,755221627001.7894
6,8887.01,4875810.25,4884697.26,15112.0,0.0,0,9.092458456431345,6,1,0,1,3,0,0,8887.009999999776,-15112.0,17774.019999999553,23999.010000000002,41773.029999999555,0.0018226734725782243,0.5880763631551086,0,1,0,0,0,0,0,True,False,False,False,False,371237335.34029603
6,95670.52,4884697.26,4980367.78,12400000.0,13400000.0,0,11.468675936494156,6,1,0,1,21,0,0,95670.52000000048,1000000.0,191341.04000000004,904329.4800000004,1095670.5200000005,0.01958576241427089,0.0077153645161290325,0,0,0,0,0,0,0,True,False,False,False,False,104823368397.07045
6,588327.76,4980367.78,5568695.54,962737.6,847149.78,0,13.285041186280107,6,1,0,1,44,0,0,588327.7599999998,-115587.81999999995,1176655.5199999996,703915.5799999998,1880571.0999999994,0.11812938039688306,0.6110987666836738,0,1,0,0,0,0,0,True,False,False,False,False,1106392182783.7356
6,290002.35,5568695.54,5858697.89,652290.45,277219.24,0,12.577647753620074,6,1,0,1,12,0,0,290002.3499999996,-375071.20999999996,580004.6999999993,665073.5599999999,1245078.2599999993,0.052077250034035794,0.4445908260652904,0,1,0,0,0,0,0,True,False,False,False,False,361075621333.91077
6,1161.92,53009.0,51847.08,0.0,0.0,0,7.058689362534459,6,1,0,1,1,0,1,-1161.9199999999983,0.0,0.0,1161.92,1161.92,0.021919296723197947,0.0,0,1,0,0,0,1,0,False,False,False,True,False,1350058.0864000001
6,7821.8,19353.0,11531.2,103160.0,110981.8,0,8.964797825718493,6,1,0,1,2,0,0,-7821.799999999999,7821.800000000003,0.0,0.0,0.0,0.4041647289825867,0.0758220240403257,0,0,0,0,0,1,0,False,False,True,False,False,0.0
6,8567.57,90854.0,82286.43,0.0,0.0,0,9.055856136525431,6,1,0,1,1,0,1,-8567.570000000007,0.0,0.0,8567.57,8567.57,0.09430041605212759,0.0,0,1,0,0,0,1,0,False,False,False,True,False,73403255.7049
6,38755.91,11603.0,0.0,0.0,0.0,0,10.565064341464558,6,1,0,1,1,0,1,-11603.0,0.0,27152.910000000003,38755.91,65908.82,3.3401628889080412,0.0,0,1,0,0,0,1,1,False,False,False,True,False,2554356296.1262007
6,29426.86,100614.0,71187.14,0.0,0.0,0,10.28969712366691,6,1,0,1,1,0,1,-29426.86,0.0,0.0,29426.86,29426.86,0.2924728169042082,0.0,0,1,0,0,0,1,0,False,False,False,True,False,865940089.4596001
6,22020.95,72916.0,50895.05,0.0,0.0,0,9.999794962214143,6,1,0,1,1,0,1,-22020.949999999997,0.0,0.0,22020.95,22020.95,0.30200436118273083,0.0,0,1,0,0,0,1,0,False,False,False,True,False,484922238.90250003
6,225464.91,103559.0,0.0,81276.96,542942.3,0,12.325924251330456,6,1,0,1,18,0,0,-103559.0,461665.34,121905.91,236200.43000000005,358106.3400000001,2.1771638389710213,2.77403227187631,0,0,0,0,0,0,1,False,False,False,False,True,80740413718.52942
6,32189.93,214372.0,182182.07,0.0,0.0,0,10.379440014835444,6,1,0,1,1,0,1,-32189.929999999993,0.0,0.0,32189.93,32189.93,0.15015920922508535,0.0,0,1,0,0,0,1,0,False,False,False,True,False,1036191593.4049001
6,9557.31,216577.0,207019.69,0.0,0.0,0,9.165166212175654,6,1,0,1,1,0,1,-9557.309999999998,0.0,0.0,9557.31,9557.31,0.044128924123983615,0.0,0,1,0,0,0,1,0,False,False,False,True,False,91342174.43609999
6,9313.43,20988.0,11674.57,0.0,0.0,0,9.139320089536996,6,1,0,1,1,0,1,-9313.43,0.0,0.0,9313.43,9313.43,0.44375023823137033,0.0,0,1,0,0,0,1,0,False,False,False,True,False,86739978.36490001
6,24261.25,6092.0,0.0,0.0,0.0,0,10.096676923457153,6,1,0,1,1,0,1,-6092.0,0.0,18169.25,24261.25,42430.5,3.9824770190413656,0.0,0,1,0,0,0,1,1,False,False,False,True,False,1029416968.125
6,7876.6,0.0,0.0,0.0,0.0,0,8.971778567933592,6,1,0,1,1,0,1,0.0,0.0,7876.6,7876.6,15753.2,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,124081655.12
6,4103.11,0.0,0.0,0.0,0.0,0,8.319744189610317,6,1,0,1,1,0,1,0.0,0.0,4103.11,4103.11,8206.22,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,33671023.34419999
6,50747.77,0.0,0.0,0.0,0.0,0,10.834642660157124,6,1,0,1,1,0,1,0.0,0.0,50747.77,50747.77,101495.54,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,5150672319.945799
6,24417.76,0.0,0.0,0.0,0.0,0,10.103106968324669,6,1,0,1,1,0,1,0.0,0.0,24417.76,24417.76,48835.52,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,1192454006.8351998
6,34389.04,0.0,0.0,0.0,0.0,0,10.445522266554452,6,1,0,1,1,0,1,0.0,0.0,34389.04,34389.04,68778.08,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,2365212144.2432003
6,4856.8,0.0,0.0,0.0,0.0,0,8.488340939509209,6,1,0,1,1,0,1,0.0,0.0,4856.8,4856.8,9713.6,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,47177012.480000004
6,25388.91,0.0,0.0,0.0,0.0,0,10.142107129989803,6,1,0,1,1,0,1,0.0,0.0,25388.91,25388.91,50777.82,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,1289193501.9762
6,8564.52,0.0,0.0,0.0,0.0,0,9.055500121116127,6,1,0,1,1,0,1,0.0,0.0,8564.52,8564.52,17129.04,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,146702005.6608
6,7605.58,0.0,0.0,0.0,0.0,0,8.936768941168589,6,1,0,1,1,0,1,0.0,0.0,7605.58,7605.58,15211.16,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,115689694.2728
6,7798.05,0.0,0.0,0.0,0.0,0,8.96175721038829,6,1,0,1,1,0,1,0.0,0.0,7798.05,7798.05,15596.1,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,121619167.605
6,4276.93,0.0,0.0,0.0,0.0,0,8.36122452672213,6,1,0,1,1,0,1,0.0,0.0,4276.93,4276.93,8553.86,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,36584260.44980001
6,6034.16,0.0,0.0,0.0,0.0,0,8.70535764519345,6,1,0,1,1,0,1,0.0,0.0,6034.16,6034.16,12068.32,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,72822173.8112
6,21300.1,0.0,0.0,0.0,0.0,0,9.966513993556541,6,1,0,1,1,0,1,0.0,0.0,21300.1,21300.1,42600.2,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,907388520.0199999
6,9470.18,0.0,0.0,0.0,0.0,0,9.15600878243036,6,1,0,1,1,0,1,0.0,0.0,9470.18,9470.18,18940.36,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,179368618.4648
6,21719.62,0.0,0.0,0.0,0.0,0,9.986017318760172,6,1,0,1,1,0,1,0.0,0.0,21719.62,21719.62,43439.24,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,943483785.8887999
6,2186.82,0.0,0.0,0.0,0.0,0,7.690660893247344,6,1,0,1,1,0,1,0.0,0.0,2186.82,2186.82,4373.64,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,9564363.424800001
6,9170.0,0.0,0.0,0.0,0.0,0,9.123801610558944,6,1,0,1,1,0,1,0.0,0.0,9170.0,9170.0,18340.0,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,168177800.0
6,2471.23,0.0,0.0,0.0,0.0,0,7.812875856320634,6,1,0,1,1,0,1,0.0,0.0,2471.23,2471.23,4942.46,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,12213955.4258
6,3850.05,0.0,0.0,0.0,0.0,0,8.256101117371236,6,1,0,1,1,0,1,0.0,0.0,3850.05,3850.05,7700.1,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,29645770.005000003
6,2496.08,0.0,0.0,0.0,0.0,0,7.822877328212688,6,1,0,1,1,0,1,0.0,0.0,2496.08,2496.08,4992.16,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,12460830.7328
6,4084.11,0.0,0.0,0.0,0.0,0,8.315103934716134,6,1,0,1,1,0,1,0.0,0.0,4084.11,4084.11,8168.22,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,33359908.9842
6,9158.69,0.0,0.0,0.0,0.0,0,9.122567614300737,6,1,0,1,1,0,1,0.0,0.0,9158.69,9158.69,18317.38,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,167763205.0322
6,3118.24,0.0,0.0,0.0,0.0,0,8.045344661387137,6,1,0,1,1,0,1,0.0,0.0,3118.24,3118.24,6236.48,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,19446841.395199995
6,6119.49,0.0,0.0,0.0,0.0,0,8.719397437660788,6,1,0,1,1,0,1,0.0,0.0,6119.49,6119.49,12238.98,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,74896315.72019999
6,9474.34,22435.0,12960.66,0.0,0.0,0,9.156447913211828,6,1,0,1,1,0,1,-9474.34,0.0,0.0,9474.34,9474.34,0.42230176064185426,0.0,0,1,0,0,0,1,0,False,False,False,True,False,89763118.4356
6,2006.1,202.0,0.0,0.0,0.0,0,7.604446173165448,6,1,0,1,1,0,1,-202.0,0.0,1804.1,2006.1,3810.2,9.93118811881188,0.0,0,1,0,0,0,1,1,False,False,False,True,False,7643642.22
6,33019.3,5677.0,0.0,0.0,0.0,0,10.404877802835633,6,1,0,1,1,0,1,-5677.0,0.0,27342.300000000003,33019.3,60361.600000000006,5.816329047031884,0.0,0,1,0,0,0,1,1,False,False,False,True,False,1993097778.8800004
6,130145.62,14281.0,0.0,55974.56,189573.05,0,11.77641694005091,6,1,0,1,18,0,0,-14281.0,133598.49,115864.62,3452.8699999999953,119317.48999999999,9.113200756249562,2.3250851815539058,0,0,0,0,0,0,1,False,False,False,False,True,15528648712.893799
6,8640.07,0.0,0.0,0.0,0.0,0,9.064281696722833,6,1,0,1,1,0,1,0.0,0.0,8640.07,8640.07,17280.14,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,149301619.20979998
6,25691.16,43605.0,17913.84,0.0,0.0,0,10.153941165977784,6,1,0,1,1,0,1,-25691.16,0.0,0.0,25691.16,25691.16,0.5891792225662195,0.0,0,1,0,0,0,1,0,False,False,False,True,False,660035702.1456
6,11971.97,141440.0,129468.03,0.0,0.0,0,9.39040688807602,6,1,0,1,1,0,1,-11971.970000000001,0.0,0.0,11971.97,11971.97,0.08464345305429864,0.0,0,1,0,0,0,1,0,False,False,False,True,False,143328065.68089998
6,35551.62,196.0,0.0,0.0,0.0,0,10.47876913153122,6,1,0,1,1,0,1,-196.0,0.0,35355.62,35551.62,70907.24,181.38581632653063,0.0,0,1,0,0,0,1,1,False,False,False,True,False,2520867251.7288003
6,1695.69,0.0,0.0,0.0,0.0,0,7.43643457323769,6,1,0,1,1,0,1,0.0,0.0,1695.69,1695.69,3391.38,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,5750729.1522
6,2933.1,0.0,0.0,0.0,0.0,0,7.9841560412850265,6,1,0,1,1,0,1,0.0,0.0,2933.1,2933.1,5866.2,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,17206151.22
6,4357.61,40222.0,35864.39,0.0,0.0,0,8.379908478173768,6,1,0,1,1,0,1,-4357.610000000001,0.0,0.0,4357.61,4357.61,0.1083389687235841,0.0,0,1,0,0,0,1,0,False,False,False,True,False,18988764.9121
6,62574.57,16751.0,0.0,0.0,105984.74,0,11.044130225327605,6,1,0,1,3,0,0,-16751.0,105984.74,45823.57,43410.170000000006,89233.74,3.735572204644499,0.0,0,0,0,0,0,0,1,False,False,False,False,True,5583762909.9918
6,14432.84,0.0,0.0,0.0,0.0,0,9.57733072863244,6,1,0,1,1,0,1,0.0,0.0,14432.84,14432.84,28865.68,0.0,0.0,1,1,0,0,0,1,1,False,False,False,True,False,416613740.9312
6,4699.12,20783.0,16083.88,0.0,0.0,0,8.45534331928711,6,1,0,1,1,0,1,-4699.120000000001,0.0,0.0,4699.12,4699.12,0.22610402733002935,0.0,0,1,0,0,0,1,0,False,False,False,True,False,22081728.7744
6,11950.98,16083.88,4132.9,615126.57,271152.52,0,9.388652234011092,6,1,0,1,4,0,0,-11950.98,-343974.04999999993,0.0,355925.0299999999,355925.0299999999,0.7430408583003604,0.019428489327001433,0,1,0,0,0,0,0,False,True,False,False,False,4253652915.029399
6,8927.92,21381.0,12453.08,0.0,0.0,0,9.097050725907138,6,1,0,1,1,0,1,-8927.92,0.0,0.0,8927.92,8927.92,0.4175632570974229,0.0,0,1,0,0,0,1,0,False,False,False,True,False,79707755.5264
6,1667.26,31035.0,29367.74,0.0,0.0,0,7.41953644607116,6,1,0,1,1,0,1,-1667.2599999999984,0.0,0.0,1667.26,1667.26,0.053721926856774606,0.0,0,1,0,0,0,1,0,False,False,False,True,False,2779755.9076
6,669.31,10378.0,9708.69,0.0,0.0,0,6.507740291945752,6,1,0,1,1,0,1,-669.3099999999995,0.0,0.0,669.31,669.31,0.0644931586047408,0.0,0,1,0,0,0,1,0,False,False,False,True,False,447975.87609999994
6,4204.86,9708.69,5503.83,0.0,0.0,0,8.344234069926445,6,1,0,1,1,0,1,-4204.860000000001,0.0,1.8189894035458565e-12,4204.86,4204.8600000000015,0.4331027151963859,0.0,0,1,0,0,0,1,0,False,False,False,True,False,17680847.619600005
